id,original_language,popularity,release_date,title,vote_average,vote_count
1635,en,25.72,21-07-2005,The Island,6.7,4700
417466,es,10.463,15-08-2019,Monos,6.7,314
136403,fr,7.829,27-11-2012,Populaire,6.7,481
68818,en,7.667,01-07-2011,Blackthorn,6.7,206
12599,ja,28.05,17-07-1999,Pokémon: The Movie 2000,6.7,708
7859,en,11.266,11-08-2006,Half Nelson,6.7,720
5126,en,7.857,02-11-2007,Martian Child,6.7,252
4437,en,13.016,06-12-1984,2010,6.7,772
1487,en,31.011,02-04-2004,Hellboy,6.7,6032
245,en,12.013,26-04-2002,About a Boy,6.7,1918
433252,en,8.825,29-09-2017,Our Souls at Night,6.7,386
367999,it,4.269,12-11-2015,The Last Will Be the Last,6.7,230
360638,fr,7.789,07-10-2015,The Student and Mister Henri,6.7,325
345887,en,42.912,19-07-2018,The Equalizer 2,6.7,4183
172803,en,12.993,29-11-2013,Hours,6.7,666
38410,en,15.227,27-04-2007,The Poughkeepsie Tapes,6.7,444
10010,en,38.207,17-08-2006,Brother Bear 2,6.7,1273
2924,en,14.933,24-05-1991,Backdraft,6.7,1163
1788,en,20.398,17-02-1984,Footloose,6.7,1704
246860,en,9.992,20-08-2014,Clouds of Sils Maria,6.7,656
48138,en,8.74,16-02-2011,Unknown,6.7,3340
19458,en,22.892,20-05-2009,Princess Protection Program,6.7,1533
706503,fr,31.573,19-06-2020,Lost Bullet,6.7,630
574376,es,7.576,30-08-2019,Eye for an Eye,6.7,261
483104,en,17.222,17-11-2017,A Christmas Prince,6.7,1318
481084,en,152.378,10-10-2019,The Addams Family,6.7,1906
171540,he,6.088,21-04-2013,Big Bad Wolves,6.7,304
50837,en,13.863,10-06-2011,Martha Marcy May Marlene,6.7,635
41610,it,5.347,22-12-1981,Fracchia The Human Beast,6.7,276
16340,en,14.893,14-09-2000,Rugrats in Paris: The Movie,6.7,402
13105,en,8.925,22-07-1983,Mr. Mom,6.7,246
1911,en,23.068,13-08-1999,The 13th Warrior,6.7,1522
644495,en,30.825,24-11-2021,House of Gucci,6.6,2313
513576,en,12.263,31-05-2019,Always Be My Maybe,6.6,1162
394684,es,8.911,28-10-2016,May God Save Us,6.6,363
514847,en,24.093,11-03-2020,The Hunt,6.6,2544
448095,en,15.316,27-09-2018,I Still See You,6.6,524
41608,it,10.771,31-10-1967,God Forgives... I Don't!,6.6,206
28609,ja,34.482,15-07-1989,Dragon Ball Z: Dead Zone,6.6,450
13531,en,11.139,22-09-1995,Empire Records,6.6,571
12520,en,6.298,08-09-1995,The Last Supper,6.6,216
6522,en,14.25,16-04-1999,Life,6.6,637
829560,pl,163.528,19-08-2022,The Next 365 Days,6.6,569
86825,en,14.584,28-02-2013,Stoker,6.6,1957
438145,en,9.751,05-09-2018,Black '47,6.6,244
78698,en,10.786,02-02-2012,Big Miracle,6.6,420
47854,cn,11.044,01-09-2010,Legend of the Fist: The Return of Chen Zhen,6.6,224
46332,fr,13.585,08-09-2010,Of Gods and Men,6.6,301
10176,en,7.656,08-09-1985,The Quiet Earth,6.6,444
9357,en,10.485,21-08-2002,One Hour Photo,6.6,1414
732670,en,18.599,17-11-2020,LEGO Star Wars Holiday Special,6.6,254
532938,fr,5.758,08-05-2019,The Shiny Shrimps,6.6,378
440021,en,19.559,12-10-2017,Happy Death Day,6.6,5413
157386,en,16.745,02-08-2013,The Spectacular Now,6.6,2575
15592,en,9.132,21-12-1988,Beaches,6.6,208
5780,en,9.032,15-07-1966,Torn Curtain,6.6,462
41211,fr,10.862,17-03-2010,Heartbreaker,6.6,1170
38368,th,9.535,25-06-2010,Uncle Boonmee Who Can Recall His Past Lives,6.6,293
25319,en,7.081,24-06-1964,The Masque of the Red Death,6.6,231
11977,en,13.438,25-07-1980,Caddyshack,6.6,939
11654,en,9.386,29-04-1983,The Hunger,6.6,431
11283,en,25.389,21-10-2005,Nanny McPhee,6.6,2627
11135,en,5.312,16-11-1990,The Rescuers Down Under,6.6,1068
9489,en,17.037,26-02-1998,You've Got Mail,6.6,2766
8270,en,9.728,09-03-2007,The Lookout,6.6,520
56812,es,8.435,17-12-2010,The Last Circus,6.6,341
11012,en,22.293,02-12-1992,Damage,6.6,339
565,en,25.941,18-10-2002,The Ring,6.6,5291
241855,en,10.086,08-10-2014,Spring,6.6,576
201085,en,19.728,13-10-2015,Crimson Peak,6.6,4446
52264,fr,6.628,15-12-2010,A Cat in Paris,6.6,202
38718,en,7.862,05-10-1990,Reversal of Fortune,6.6,231
21385,en,28.748,04-08-2004,"Mickey, Donald, Goofy: The Three Musketeers",6.6,761
12184,en,18.038,28-02-2008,The Other Boleyn Girl,6.6,1767
10201,en,28.464,09-12-2008,Yes Man,6.6,5930
9685,en,6.622,13-09-2002,Igby Goes Down,6.6,237
412519,en,13.024,30-11-2016,Honey 3: Dare to Dance,6.6,200
325789,en,13.422,13-07-2016,The Infiltrator,6.6,1465
232679,en,8.568,22-08-2014,When the Game Stands Tall,6.6,300
166426,en,57.972,23-05-2017,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,10573
81250,en,14.149,11-11-2011,Geek Charming,6.6,684
11468,en,10.78,02-02-2002,The Salton Sea,6.6,264
799546,en,46.832,30-09-2022,Luckiest Girl Alive,6.6,484
10719,en,55.587,09-10-2003,Elf,6.6,3357
10388,en,7.564,15-05-1999,The Limey,6.6,330
5001,en,7.988,03-09-2000,Before Night Falls,6.6,227
622855,en,17.351,06-11-2020,Jingle Jangle: A Christmas Journey,6.6,421
484247,en,16.187,29-08-2018,A Simple Favor,6.6,3671
417812,en,9.032,23-09-2018,Wildlife,6.6,592
64328,en,19.893,22-11-2011,The Muppets,6.6,1334
1624,en,21.298,21-03-1997,Liar Liar,6.6,4783
13672,fr,9.143,04-06-2008,JCVD,6.6,411
11422,en,19.835,18-06-1976,Midway,6.6,226
83686,en,11.748,07-09-2012,The Words,6.6,1002
36897,ja,14.255,17-08-2001,Pokémon: Mewtwo Returns,6.6,284
10999,en,24.909,03-10-1985,Commando,6.6,2291
9410,en,16.453,30-01-1998,Great Expectations,6.6,500
9079,en,9.391,20-06-1991,Dying Young,6.6,381
1957,en,12.76,21-05-2002,Enough,6.6,938
601470,en,13.74,17-09-2021,The Eyes of Tammy Faye,6.6,415
594188,ja,16.879,23-08-2019,NiNoKuni,6.6,208
330764,fr,10.511,02-09-2015,The Brand New Testament,6.6,1419
22244,en,9.612,13-05-1989,Society,6.6,408
20083,cn,14.528,22-03-2009,Shinjuku Incident,6.6,208
586461,en,14.228,15-01-2020,Swallow,6.6,531
56551,it,5.906,31-01-1992,Maledetto il giorno che t'ho incontrato,6.6,205
20156,en,15.734,30-11-1994,Exotica,6.6,228
15742,hu,12.081,23-08-2006,Taxidermia,6.6,246
12150,en,9.778,15-09-1989,Sea of Love,6.6,504
589524,it,6.301,18-04-2019,The Champion,6.6,343
332210,en,24.94,22-09-2016,Storks,6.6,2035
245775,fr,8.672,08-01-2014,Yves Saint Laurent,6.6,775
39538,en,22.158,08-09-2011,Contagion,6.6,5327
8827,fr,8.012,26-09-2007,99 francs,6.6,634
157,en,14.08,01-06-1984,Star Trek III: The Search for Spock,6.6,1106
66,en,11.934,14-02-1997,Absolute Power,6.6,877
961484,en,122.446,19-05-2022,Last Seen Alive,6.6,507
290512,en,33.089,05-10-2017,The Mountain Between Us,6.6,2058
276908,en,7.347,05-12-2014,Comet,6.6,385
162215,en,16.882,10-09-2013,How I Live Now,6.6,769
49517,en,20.774,16-09-2011,Tinker Tailor Soldier Spy,6.6,2214
9336,en,26.844,22-03-1984,Police Academy,6.6,2203
8649,en,8.308,22-10-1999,Bringing Out the Dead,6.6,848
6072,en,10.844,29-07-1997,One Eight Seven,6.6,481
5206,da,8.16,21-09-2006,The Boss of It All,6.6,231
660,en,21.552,11-12-1965,Thunderball,6.6,1884
532639,en,227.845,07-09-2022,Pinocchio,6.6,1112
236399,en,12.267,18-01-2014,Flowers in the Attic,6.6,318
52274,es,12.449,29-10-2010,Julia's Eyes,6.6,669
18415,en,11.29,17-10-1997,Gummo,6.6,513
10158,en,11.955,26-03-1992,White Men Can't Jump,6.6,1066
7457,en,10.522,27-01-2006,Alpha Dog,6.6,1173
2330,fr,19.434,08-04-1998,Taxi,6.6,2052
113160,fr,6.137,18-01-2012,My First Time,6.6,515
9638,en,9.987,28-03-1979,Phantasm,6.6,530
1992,en,23.456,06-04-2007,Planet Terror,6.6,2923
1266,en,14.607,10-04-2008,Street Kings,6.6,1206
601666,en,21.704,19-02-2021,I Care a Lot,6.6,2183
363992,en,12.795,11-05-2017,The Wizard of Lies,6.6,464
205022,hi,11.061,08-08-2013,Chennai Express,6.6,264
62592,en,8.818,18-07-2010,Revenge of the Bridesmaids,6.6,256
10333,en,8.052,25-12-1991,The Prince of Tides,6.6,225
420426,ja,18.384,20-07-2018,Bleach,6.6,473
21755,en,9.279,09-09-2008,The Brothers Bloom,6.6,512
471498,fr,19.599,12-05-2021,Oxygen,6.6,1121
347123,en,9.583,23-05-2016,All the Way,6.6,232
339964,en,38.328,20-07-2017,Valerian and the City of a Thousand Planets,6.6,6574
241848,en,14.497,05-09-2014,The Guest,6.6,1648
21159,en,11.089,08-03-1964,The Last Man on Earth,6.6,329
10393,en,17.828,11-08-2000,The Replacements,6.6,788
1826,fr,8.112,15-06-2005,Russian Dolls,6.6,570
20760,en,33.107,22-01-2005,Lilo & Stitch 2: Stitch Has a Glitch,6.6,1190
6415,en,16.557,21-04-1999,Three Kings,6.6,1732
653598,en,15.546,14-08-2020,Spree,6.6,300
551804,en,22.992,12-11-2020,Freaky,6.6,1168
37645,fr,28.375,23-03-2010,22 Bullets,6.6,1036
9517,en,15.054,15-06-2001,Bully,6.6,367
645788,en,62.857,19-08-2021,The Protégé,6.6,724
192577,ja,16.037,07-09-2013,Space Pirate Captain Harlock,6.6,909
177494,en,8.56,13-03-2014,Veronica Mars,6.6,956
68727,en,14.832,27-03-2013,Trance,6.6,1928
36819,en,10.457,13-07-1981,Time Bandits,6.6,814
11655,es,11.019,05-11-1993,Cronos,6.6,519
11211,en,1.259,08-08-2006,Bring It On: All or Nothing,6.6,675
8223,es,10.052,29-10-1993,Kika,6.6,225
568620,en,51.17,26-06-2021,Snake Eyes: G.I. Joe Origins,6.6,1236
267999,hu,7.647,12-06-2014,White God,6.6,276
20306,en,9.53,10-09-1994,Swimming with Sharks,6.6,265
1948,en,19.453,31-08-2006,Crank,6.6,3127
766475,en,53.875,09-09-2022,See How They Run,6.6,377
452557,zh,11.607,27-07-2017,Wolf Warrior 2,6.6,209
413658,km,13.543,18-11-2016,The Warriors Gate,6.6,301
11183,fr,7.053,11-11-1978,French Fried Vacation,6.6,761
9687,en,11.47,02-12-2005,Keeping Mum,6.6,476
9463,ja,15.002,21-12-1985,Vampire Hunter D,6.6,386
5595,es,7.539,07-10-2007,Fermat's Room,6.6,301
4944,en,16.848,05-09-2008,Burn After Reading,6.6,3945
56589,fr,6.293,07-12-1977,The Seventh Company Outdoors,6.6,219
29963,en,10.999,05-11-2009,Bright Star,6.6,383
13922,en,14.106,12-08-2005,The Great Raid,6.6,291
10328,en,11.102,21-06-1985,Cocoon,6.6,1050
6639,en,13.534,04-10-2007,Love in the Time of Cholera,6.6,314
19255,en,8.988,05-06-2009,Away We Go,6.6,482
13291,en,9.812,23-08-2008,Traitor,6.6,536
9442,en,7.45,21-05-1982,Dead Men Don't Wear Plaid,6.6,301
7555,en,46.812,24-01-2008,Rambo,6.6,3235
2251,en,34.157,10-05-2002,Unfaithful,6.6,1266
283564,en,11.044,02-08-2014,SlugTerra: Return of the Elementals,6.6,257
12113,en,12.725,09-10-2008,Body of Lies,6.6,2567
7219,it,18.291,25-08-1979,Zombie Flesh Eaters,6.6,475
3635,en,13.622,12-12-2003,Girl with a Pearl Earring,6.6,1187
619278,en,17.882,24-09-2019,Inside Man: Most Wanted,6.6,237
10668,en,6.721,17-04-1998,Suicide Kings,6.6,229
7446,en,31.591,09-08-2008,Tropic Thunder,6.6,5197
6964,en,13.84,12-12-2003,Something's Gotta Give,6.6,1358
480857,en,13.187,11-03-2020,Radioactive,6.6,658
341012,en,13.302,03-06-2016,Popstar: Never Stop Never Stopping,6.6,1068
12155,en,54.634,03-03-2010,Alice in Wonderland,6.6,12528
2454,en,57.8,15-05-2008,The Chronicles of Narnia: Prince Caspian,6.6,5534
1498,en,24.366,30-03-1990,Teenage Mutant Ninja Turtles,6.6,1419
48492,zh,11.937,18-09-2010,Detective Dee and the Mystery of the Phantom Flame,6.6,311
331588,en,7.484,05-10-2015,The Great Gilly Hopkins,6.6,212
15035,en,16.129,25-03-1983,Fire and Ice,6.6,203
10803,en,12.111,23-06-1976,Logan's Run,6.6,749
9707,en,6.867,09-06-2002,Bubba Ho-tep,6.6,486
317198,en,10.131,13-02-2015,Bad Hair Day,6.6,241
70954,en,10.225,06-10-2011,The Hunter,6.6,547
12151,en,10.45,26-06-1986,Ruthless People,6.6,318
470918,en,7.584,18-04-2018,Beast,6.6,226
152747,en,9.712,23-08-2013,All Is Lost,6.6,1399
31007,en,10.711,29-10-2010,Welcome to the Rileys,6.6,348
26388,en,14.804,24-09-2010,Buried,6.6,2425
10189,en,20.072,06-08-2008,Pineapple Express,6.6,3231
9614,en,18.014,16-02-1996,Happy Gilmore,6.6,2202
604872,zh,11.801,12-12-2019,Skyfire,6.6,205
451925,en,12.072,09-11-2018,Time Freak,6.6,386
22171,en,14.694,24-04-1981,Ms .45,6.6,255
20539,en,13.203,27-11-1996,The Crucible,6.6,432
11884,en,13.882,13-07-1984,The Last Starfighter,6.6,563
11372,en,10.854,24-12-1976,The Eagle Has Landed,6.6,245
3179,en,16.543,15-12-1996,Beavis and Butt-Head Do America,6.6,547
382322,en,23.036,24-07-2016,Batman: The Killing Joke,6.6,1560
61404,fr,8.449,08-11-2010,Point Blank,6.6,381
39103,ja,52.036,07-03-1992,Dragon Ball Z: The Return of Cooler,6.6,451
26736,en,22.213,28-08-2009,Wizards of Waverly Place: The Movie,6.6,1263
15393,en,10.322,01-10-1971,Play Misty for Me,6.6,372
9585,en,13.41,11-01-1991,Not Without My Daughter,6.6,244
8913,en,23.521,21-04-1989,Pet Sematary,6.6,1774
529862,en,9.657,23-08-2019,Brittany Runs a Marathon,6.6,411
413644,en,18.332,26-07-2017,The Son of Bigfoot,6.6,403
309245,en,8.378,14-08-2015,Mistress America,6.6,449
153158,es,42.914,18-07-2013,Underdogs,6.6,366
15613,en,11.106,12-03-1993,Fire in the Sky,6.6,446
10691,en,10.447,29-06-2001,Crazy/Beautiful,6.6,293
7450,en,16.536,16-06-2000,Titan A.E.,6.6,900
10687,en,10.57,06-10-2000,Tigerland,6.6,460
489927,en,8.41,23-09-2018,The Kindergarten Teacher,6.6,288
334524,en,16.473,03-02-2016,Gold,6.6,1392
136795,en,30.352,27-06-2013,The Heat,6.6,3518
9313,en,19.659,12-03-1998,The Man in the Iron Mask,6.6,3340
2621,en,7.345,07-04-2000,Return to Me,6.6,355
852046,fr,255.281,09-09-2022,Athena,6.6,382
730769,fr,10.883,10-09-2021,Some Like It Rare,6.6,243
75612,en,28.333,10-04-2013,Oblivion,6.6,9557
1369,en,41.885,21-05-1985,Rambo: First Blood Part II,6.6,3191
11412,en,15.588,11-10-1996,The Long Kiss Goodnight,6.6,971
3525,en,13.392,20-12-1988,Working Girl,6.6,764
2882,fr,8.339,10-02-2007,Hunting and Gathering,6.6,347
2110,fr,28.581,31-10-2001,Wasabi,6.6,1052
1576,en,20.567,15-03-2002,Resident Evil,6.6,5446
575428,zh,8.233,06-12-2019,The Wild Goose Lake,6.6,282
457136,en,15.392,07-12-2018,Mary Queen of Scots,6.6,1581
10427,en,8.06,14-05-1993,Red Rock West,6.6,249
8204,en,26.158,14-02-2008,The Spiderwick Chronicles,6.6,2262
436274,en,15.885,17-07-2017,Radius,6.6,501
433310,en,14.994,09-02-2018,When We First Met,6.6,2109
310135,en,8.161,14-08-2015,Turbo Kid,6.6,590
22414,en,5.735,14-09-1990,Postcards from the Edge,6.6,218
4169,en,10.706,12-02-2007,Breach,6.6,477
613099,es,8.853,05-12-2019,The Legacy of the Bones,6.6,344
529485,en,17.032,05-03-2020,The Way Back,6.6,872
143567,fr,5.752,21-11-2012,Just Like Brothers,6.6,231
11520,en,12.655,25-12-1993,Grumpy Old Men,6.6,533
9331,en,17.972,03-08-1994,Clear and Present Danger,6.6,1210
413518,it,48.242,19-12-2019,Pinocchio,6.6,1343
8992,en,9.83,01-03-1985,The Sure Thing,6.6,228
27936,fr,11.14,28-10-2009,Micmacs,6.6,475
18126,en,23.621,26-03-2009,Hannah Montana: The Movie,6.6,1807
500840,en,15.088,28-08-2020,I'm Thinking of Ending Things,6.6,1542
241239,en,14.719,31-12-2014,A Most Violent Year,6.6,1235
68817,en,24.694,06-10-2011,Footloose,6.6,1476
13768,en,13.026,11-10-2002,Tuck Everlasting,6.6,397
10952,en,11.733,08-03-1991,New Jack City,6.6,421
10155,en,15.761,03-10-1997,U Turn,6.6,579
370665,hi,8.945,18-12-2015,Dilwale,6.6,251
315872,it,6.448,16-04-2015,Mia madre,6.6,303
250124,en,12.071,07-08-2015,The Diary of a Teenage Girl,6.6,639
49521,en,57.742,12-06-2013,Man of Steel,6.6,13573
420634,en,190.438,15-03-2016,Terrifier,6.6,1107
22970,en,32.734,12-04-2012,The Cabin in the Woods,6.6,6833
22794,en,40.151,17-09-2009,Cloudy with a Chance of Meatballs,6.6,5114
17689,en,13.397,21-12-1977,The Gauntlet,6.6,417
8874,en,9.146,19-06-1997,My Best Friend's Wedding,6.6,2233
13062,en,11.227,04-11-2003,Boundin',6.6,464
10875,en,8.817,13-10-1989,The Fabulous Baker Boys,6.6,260
10503,en,9.364,18-04-2008,Happy-Go-Lucky,6.6,357
9093,en,12.649,08-09-2002,The Four Feathers,6.6,466
1729,en,20.991,18-04-2008,The Forbidden Kingdom,6.6,1420
512,en,13.611,27-07-2006,Scoop,6.6,1417
720755,en,10.057,16-10-2020,The Kid Detective,6.6,270
610253,en,58.033,14-10-2021,Halloween Kills,6.6,2094
511785,en,13.312,16-04-2018,Alex Strangelove,6.6,1440
62835,en,38.507,27-07-2011,Colombiana,6.6,2193
59387,en,14.549,03-07-2002,The Powerpuff Girls Movie,6.6,241
10664,es,20.731,15-09-2009,[REC]²,6.6,1686
8266,fr,7.472,08-02-2008,Female Agents,6.6,215
471506,en,23.575,06-09-2018,Greta,6.6,1101
345009,en,17.98,06-10-2016,Mine,6.6,1142
332340,en,12.246,29-05-2015,Man Up,6.6,830
20455,ja,14.66,04-03-2000,Digimon: The Movie,6.6,240
11515,en,9.447,08-11-2006,Goya's Ghosts,6.6,397
10215,en,14.27,23-04-1998,Sliding Doors,6.6,1106
9913,en,15.713,29-07-2005,The Skeleton Key,6.6,1758
8696,en,9.26,02-09-2003,Calendar Girls,6.6,325
8467,en,22.534,16-12-1994,Dumb and Dumber,6.6,5244
25,en,23.211,04-11-2005,Jarhead,6.6,2410
723419,en,72.144,05-10-2022,Mr. Harrigan's Phone,6.6,460
503125,en,12.573,29-08-2019,Little Monsters,6.6,562
80321,en,42.947,06-06-2012,Madagascar 3: Europe's Most Wanted,6.6,5316
22586,en,15.336,18-11-1994,The Swan Princess,6.6,842
10412,en,10.82,05-03-1992,Romper Stomper,6.6,410
1571,en,30.46,20-06-2007,Live Free or Die Hard,6.6,5038
166,fr,11.771,17-12-1980,The Party,6.6,987
396422,en,41.917,03-08-2017,Annabelle: Creation,6.6,4918
16418,en,23.971,24-02-2009,Barbie Presents: Thumbelina,6.6,394
14029,it,10.199,04-10-1985,Demons,6.6,438
8738,en,15.332,31-01-1980,The Final Countdown,6.6,472
32042,en,8.203,27-02-1975,Night Moves,6.6,219
28260,en,27.999,01-10-1993,Return of the Living Dead III,6.6,711
554230,en,17.624,16-12-2021,The Lost Daughter,6.6,671
244563,en,9.46,13-11-2014,"Kumiko, the Treasure Hunter",6.6,227
80274,en,18.608,24-10-2013,Ender's Game,6.6,5136
64678,en,12.482,17-06-2011,The Art of Getting By,6.6,1179
21316,en,28.624,23-06-2006,Leroy & Stitch,6.6,421
2059,en,25.592,19-11-2004,National Treasure,6.6,5459
469055,fr,4.849,21-03-2018,In the Game,6.6,218
577,en,10.351,22-09-1995,To Die For,6.6,643
9917,en,9.706,23-06-2006,Waist Deep,6.6,221
489430,es,27.542,03-05-2018,Terrified,6.6,416
13090,en,10.492,18-01-2008,Sunshine Cleaning,6.6,643
9291,en,32.186,27-05-2005,The Longest Yard,6.6,2788
20178,en,16.705,20-08-2009,World's Greatest Dad,6.6,490
8961,en,40.409,18-07-2003,Bad Boys II,6.6,4621
944,en,18.814,10-07-1998,Lethal Weapon 4,6.6,2216
39939,en,8.221,18-01-2001,Super Troopers,6.6,890
39781,en,10.817,09-07-2010,The Kids Are All Right,6.6,1271
11624,en,17.68,06-08-1972,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,757
9087,en,9.38,17-11-1995,The American President,6.6,592
4564,en,45.123,12-05-2008,Sex and the City,6.6,1878
729720,fr,46.204,30-07-2021,The Last Mercenary,6.6,527
624860,en,95.551,16-12-2021,The Matrix Resurrections,6.6,4322
396810,en,9.519,03-03-2017,The Last Word,6.6,317
309299,en,8.858,16-10-2015,Experimenter,6.6,396
45132,en,16.639,26-11-2010,Super,6.6,1254
44865,cn,13.913,10-01-2013,The Grandmaster,6.6,722
10135,en,10.472,19-05-1989,Road House,6.6,867
8198,en,8.702,22-11-2002,The Quiet American,6.6,245
3902,en,10.384,01-10-2007,I'm Not There,6.6,583
300673,en,18.856,27-01-2016,The Finest Hours,6.6,1412
264656,en,10.678,18-05-2014,The Homesman,6.6,687
21309,en,10.254,27-08-1986,River's Edge,6.6,215
13122,en,11.217,01-11-1991,The People Under the Stairs,6.6,530
1562,en,24.428,26-04-2007,28 Weeks Later,6.6,3568
33875,ja,19.835,13-07-2002,Pokémon Heroes,6.6,282
10874,en,9.22,16-02-1996,Muppet Treasure Island,6.6,312
2788,en,10.216,18-02-1994,Reality Bites,6.6,593
306650,en,8.738,12-11-2014,Kajaki,6.6,235
300693,en,11.612,16-10-2015,Truth,6.6,419
253306,en,9.032,04-09-2014,Housebound,6.6,725
180894,en,16.406,27-12-2013,Ninja: Shadow of a Tear,6.6,292
18331,en,14.237,04-06-1963,The Nutty Professor,6.6,328
14926,en,14.858,15-08-2003,Uptown Girls,6.6,674
410117,en,16.025,12-12-2016,Lady Macbeth,6.6,635
390062,en,18.892,27-06-2017,Jungle,6.6,1628
109421,en,11.847,07-02-2013,Side Effects,6.6,2715
75780,en,47.82,20-12-2012,Jack Reacher,6.6,6073
16910,ja,26.2,06-08-2005,Naruto: Legend of the Stone of Gelel,6.6,288
8834,en,16.221,08-08-1997,Conspiracy Theory,6.6,1202
11635,en,17.761,21-02-2003,Old School,6.6,1493
10409,en,10.143,20-08-1992,Strictly Ballroom,6.6,274
9944,en,12.539,17-09-1993,The Pelican Brief,6.6,1262
5951,en,10.254,09-09-2007,The Jane Austen Book Club,6.6,320
613349,fr,11.373,11-12-2019,A Good Doctor,6.6,258
206408,fr,8.988,04-12-2013,Chinese Puzzle,6.6,586
60307,en,32.964,25-03-2011,Diary of a Wimpy Kid: Rodrick Rules,6.6,936
8005,en,19.625,28-07-1993,Robin Hood: Men in Tights,6.6,1736
613486,it,6.156,24-10-2019,Volare,6.6,201
435707,es,12.661,09-06-2017,Skins,6.6,429
50456,en,15.738,07-04-2011,Hanna,6.6,2946
12637,en,9.197,21-06-1977,"New York, New York",6.6,366
10414,en,8.722,02-10-1992,The Mighty Ducks,6.6,711
9816,en,14.34,12-01-2001,Save the Last Dance,6.6,1129
6972,en,13.785,18-11-2008,Australia,6.6,2017
544,en,28.339,15-07-1998,There's Something About Mary,6.6,4317
171274,en,20.85,12-12-2014,Inherent Vice,6.6,2169
83899,en,16.594,10-09-2011,You're Next,6.6,2067
13155,en,15.431,21-06-1985,Return to Oz,6.6,795
11365,en,12.548,01-09-1997,Wilde,6.6,229
9689,en,10.574,03-05-2002,Hollywood Ending,6.6,420
34204,en,13.06,20-10-2006,Return to Halloweentown,6.6,482
13967,en,10.064,03-12-2006,Miss Potter,6.6,419
10947,en,24.821,20-01-2006,High School Musical,6.6,4135
10493,en,16.316,07-04-1989,Dead Calm,6.6,593
9900,en,12.235,06-01-2006,Grandma's Boy,6.6,530
2148,en,9.465,14-12-1984,The Cotton Club,6.6,320
668,en,19.658,12-12-1969,On Her Majesty's Secret Service,6.6,1513
11887,en,28.156,11-10-2008,High School Musical 3: Senior Year,6.6,3170
8461,en,12.359,14-03-2008,Funny Games,6.6,1729
667739,en,99.488,24-06-2022,The Man from Toronto,6.6,882
351044,en,12.383,21-12-2018,Welcome to Marwen,6.6,1019
9768,en,18.017,05-04-1990,Cry-Baby,6.6,1329
8066,en,14.187,24-09-2005,Stay,6.6,1061
2123,en,23.775,22-06-2000,"Me, Myself & Irene",6.6,3252
1586,en,22.666,12-03-2004,Secret Window,6.6,3142
426284,ja,12.805,29-04-2017,Blade of the Immortal,6.6,430
